Bait,Prey,Condition,AvgSAINT,MaxSAINT,MaxSpec,SpecSum,co-IP validated,Reported
TCTN2,SNAP47,Ciliated,0.96,1.0,4,6,,
TCTN2,SNX19,Ciliated,1.0,1.0,11,19,,
TCTN2,SOAT1,Ciliated,1.0,1.0,36,63,,
TCTN2,SPCS1,Ciliated,1.0,1.0,35,69,,
TCTN2,SPCS2,Ciliated,1.0,1.0,120,230,,
TCTN2,SPCS3,Ciliated,1.0,1.0,66,125,,
TCTN2,SRPR,Ciliated,1.0,1.0,82,144,,
TCTN2,SRPRB,Ciliated,1.0,1.0,43,78,,
TCTN2,SSR3,Ciliated,1.0,1.0,7,14,,
TCTN2,STIM1,Ciliated,0.99,1.0,7,10,,
TCTN2,STT3B,Ciliated,1.0,1.0,422,809,,
TCTN2,SURF4,Ciliated,1.0,1.0,41,72,,
TCTN2,TAP2,Ciliated,0.96,1.0,4,6,,
TCTN2,TBL2,Ciliated,1.0,1.0,18,27,,
TCTN2,TECR,Ciliated,1.0,1.0,31,62,,
TCTN2,TEX264,Ciliated,1.0,1.0,34,54,,
TCTN2,TLCD1,Ciliated,1.0,1.0,12,20,,
TCTN2,TLCD2,Ciliated,0.96,0.99,3,5,,
TCTN2,TMCO1,Ciliated,1.0,1.0,57,101,,
TCTN2,TMEM109,Ciliated,1.0,1.0,29,54,,
TCTN2,EMC3,Ciliated,1.0,1.0,83,155,,
TCTN2,TMEM120B,Ciliated,0.99,1.0,7,10,,
TCTN2,TMEM161A,Ciliated,1.0,1.0,74,138,,
TCTN2,TMEM199,Ciliated,1.0,1.0,41,78,,
TCTN2,TMEM209,Ciliated,1.0,1.0,17,31,,
TCTN2,TMEM214,Ciliated,1.0,1.0,9,17,,
TCTN2,TMEM222,Ciliated,0.96,0.99,3,5,,
TCTN2,TMEM38B,Ciliated,1.0,1.0,34,65,,
TCTN2,TMEM43,Ciliated,1.0,1.0,15,26,,
TCTN2,NDC1,Ciliated,1.0,1.0,59,115,,
TCTN2,EMC4,Ciliated,1.0,1.0,16,28,,
TCTN2,EMC6,Ciliated,1.0,1.0,8,16,,
TCTN2,TMPO,Ciliated,1.0,1.0,2458,4888,,
TCTN2,TMX1,Ciliated,1.0,1.0,121,216,,
TCTN2,TMX3,Ciliated,1.0,1.0,18,29,,
TCTN2,TOR1AIP1,Ciliated,1.0,1.0,72,136,,
TCTN2,EMC2,Ciliated,1.0,1.0,48,93,,
TCTN2,UBE2J1,Ciliated,1.0,1.0,57,112,,
TCTN2,UBXN4,Ciliated,1.0,1.0,83,166,,
TCTN2,VAMP2,Ciliated,0.99,1.0,15,26,,
TCTN2,VAMP3,Ciliated,1.0,1.0,20,36,,
TCTN2,VAPA,Ciliated,1.0,1.0,173,342,,
TCTN2,VAPB,Ciliated,1.0,1.0,109,211,,
TCTN2,VEZT,Ciliated,1.0,1.0,35,64,,
TCTN2,VKORC1L1,Ciliated,1.0,1.0,56,99,,
TCTN2,VMA21,Ciliated,1.0,1.0,20,34,,
TCTN2,VMP1,Ciliated,1.0,1.0,11,22,,
TCTN2,VRK2,Ciliated,1.0,1.0,22,40,,
TCTN2,WDR41,Ciliated,1.0,1.0,11,21,,
TCTN2,WLS,Ciliated,1.0,1.0,25,48,,
TCTN2,YKT6,Ciliated,1.0,1.0,201,368,,
TCTN2,ZMPSTE24,Ciliated,1.0,1.0,6,10,,
TCTN2,ZMYM6NB,Ciliated,1.0,1.0,15,28,,
TCTN3,AAAS,Ciliated,1.0,1.0,10,16,,
TCTN3,ABCB10,Ciliated,1.0,1.0,7,13,,
TCTN3,ABHD12,Ciliated,1.0,1.0,4,8,,
TCTN3,ACADSB,Ciliated,0.99,1.0,5,8,,
TCTN3,ACSL3,Ciliated,1.0,1.0,67,116,,
TCTN3,ADIPOR2,Ciliated,0.96,1.0,11,13,,
TCTN3,AGPAT6,Ciliated,1.0,1.0,18,36,,
TCTN3,AGPAT9,Ciliated,1.0,1.0,17,28,,
TCTN3,ALDH1B1,Ciliated,0.99,0.99,3,6,,
TCTN3,ALDH3A2,Ciliated,1.0,1.0,22,41,,
TCTN3,ALG3,Ciliated,1.0,1.0,10,16,,
TCTN3,ALG6,Ciliated,0.96,0.99,3,5,,
TCTN3,ALG9,Ciliated,1.0,1.0,29,58,,
TCTN3,ANKLE2,Ciliated,0.99,0.99,3,6,,
TCTN3,ANO6,Ciliated,1.0,1.0,24,39,,
TCTN3,APOL2,Ciliated,1.0,1.0,9,16,,
TCTN3,ARL6IP5,Ciliated,1.0,1.0,156,297,,
TCTN3,ATP13A1,Ciliated,1.0,1.0,38,65,,
TCTN3,ATP1A1,Ciliated,1.0,1.0,44,80,,
TCTN3,ATP2A2,Ciliated,1.0,1.0,61,116,,
TCTN3,ATP6AP1,Ciliated,1.0,1.0,27,51,,
TCTN3,ATP6AP2,Ciliated,1.0,1.0,48,90,,
TCTN3,ATP6V0A1,Ciliated,1.0,1.0,4,8,,
TCTN3,ATP6V0A2,Ciliated,1.0,1.0,5,9,,
TCTN3,ATP6V0C,Ciliated,0.99,0.99,3,6,,
TCTN3,ATP6V1F,Ciliated,1.0,1.0,9,18,,
TCTN3,AUP1,Ciliated,0.96,1.0,5,7,,
TCTN3,BCAP31,Ciliated,1.0,1.0,11,20,,
TCTN3,BET1,Ciliated,0.96,1.0,4,6,,
TCTN3,BRI3BP,Ciliated,0.95,0.95,6,12,,
TCTN3,EMC7,Ciliated,1.0,1.0,26,39,,
TCTN3,EMC10,Ciliated,0.99,0.99,3,6,,
TCTN3,C1QBP,Ciliated,1.0,1.0,220,386,,
TCTN3,CALR,Ciliated,1.0,1.0,21,41,,
TCTN3,CAMLG,Ciliated,1.0,1.0,25,49,,
TCTN3,CANX,Ciliated,1.0,1.0,157,313,,
TCTN3,CCDC115,Ciliated,1.0,1.0,10,18,,
TCTN3,CCDC47,Ciliated,1.0,1.0,75,138,,
TCTN3,CDKAL1,Ciliated,1.0,1.0,16,28,,
TCTN3,CDS2,Ciliated,1.0,1.0,4,8,,
TCTN3,CERS1,Ciliated,1.0,1.0,8,16,,
TCTN3,CERS2,Ciliated,1.0,1.0,7,12,,
TCTN3,CISD2,Ciliated,1.0,1.0,23,40,,
TCTN3,CKAP4,Ciliated,1.0,1.0,110,216,,
TCTN3,CLCC1,Ciliated,1.0,1.0,13,25,,
TCTN3,CLCN7,Ciliated,1.0,1.0,7,13,,
TCTN3,CLGN,Ciliated,1.0,1.0,24,48,,
TCTN3,CLPTM1L,Ciliated,1.0,1.0,32,59,,
TCTN3,CNIH4,Ciliated,0.85,0.91,6,11,,
TCTN3,COPE,Ciliated,0.99,0.99,3,6,,
TCTN3,EMC8,Ciliated,1.0,1.0,18,34,,
TCTN3,CYB5B,Ciliated,1.0,1.0,5,9,,
TCTN3,CYB5R3,Ciliated,1.0,1.0,18,31,,
TCTN3,DAD1,Ciliated,0.93,0.93,2,4,,
TCTN3,DDOST,Ciliated,1.0,1.0,69,117,,
TCTN3,DDX47,Ciliated,0.99,1.0,6,9,,
TCTN3,DDX54,Ciliated,1.0,1.0,16,27,,
TCTN3,DEGS1,Ciliated,1.0,1.0,16,27,,
TCTN3,DERL1,Ciliated,1.0,1.0,4,8,,
TCTN3,DGAT1,Ciliated,1.0,1.0,4,8,,
TCTN3,DGKE,Ciliated,0.96,1.0,4,6,,
TCTN3,DHCR7,Ciliated,1.0,1.0,24,46,,
TCTN3,DHRS7,Ciliated,1.0,1.0,40,71,,
TCTN3,DHRS7B,Ciliated,0.96,1.0,4,6,,
TCTN3,DNAJB11,Ciliated,1.0,1.0,9,14,,
TCTN3,DNAJC1,Ciliated,1.0,1.0,40,78,,
TCTN3,DNAJC10,Ciliated,0.93,0.93,2,4,,
TCTN3,DNAJC11,Ciliated,0.93,0.93,2,4,,
TCTN3,DNAJC16,Ciliated,0.96,0.99,3,5,,
TCTN3,DNAJC3,Ciliated,0.93,0.93,2,4,,
TCTN3,DOLPP1,Ciliated,0.84,0.96,9,16,,
TCTN3,DPY19L1,Ciliated,1.0,1.0,12,21,,
TCTN3,DPY19L3,Ciliated,1.0,1.0,51,89,,
TCTN3,DYNLT1,Ciliated,0.93,0.93,2,4,,
TCTN3,EBP,Ciliated,1.0,1.0,17,30,,
TCTN3,EI24,Ciliated,1.0,1.0,19,35,,
TCTN3,EIF2AK3,Ciliated,1.0,1.0,7,12,,
TCTN3,ELOVL1,Ciliated,1.0,1.0,23,44,,
TCTN3,EMD,Ciliated,1.0,1.0,43,86,,
TCTN3,EPT1,Ciliated,0.96,0.99,3,5,,
TCTN3,ERGIC2,Ciliated,1.0,1.0,5,9,,
TCTN3,ERGIC3,Ciliated,1.0,1.0,5,9,,
TCTN3,ERO1A,Ciliated,0.96,0.99,3,5,,
TCTN3,ERO1B,Ciliated,0.96,0.99,3,5,,
TCTN3,ERP29,Ciliated,0.99,1.0,6,9,,
TCTN3,ESYT1,Ciliated,1.0,1.0,84,153,,
TCTN3,FA2H,Ciliated,1.0,1.0,7,13,,
TCTN3,FADS2,Ciliated,1.0,1.0,17,28,,
TCTN3,FKBP8,Ciliated,0.98,0.99,9,16,,
TCTN3,GANAB,Ciliated,1.0,1.0,21,40,,
TCTN3,GARS,Ciliated,1.0,1.0,5,9,,
TCTN3,GOLT1B,Ciliated,0.96,0.99,3,5,,
TCTN3,GPAA1,Ciliated,1.0,1.0,9,16,,
TCTN3,GPR89A,Ciliated,0.99,1.0,6,9,,
TCTN3,GRAMD1A,Ciliated,1.0,1.0,11,18,,
TCTN3,GSTK1,Ciliated,0.93,0.93,2,4,,
TCTN3,HM13,Ciliated,0.96,0.99,19,33,,
TCTN3,HMGCR,Ciliated,0.99,1.0,4,7,,
TCTN3,HMOX2,Ciliated,1.0,1.0,122,222,,
TCTN3,HSD17B12,Ciliated,1.0,1.0,25,49,,
TCTN3,HSDL2,Ciliated,0.93,0.93,2,4,,
TCTN3,HSP90B1,Ciliated,1.0,1.0,183,359,,
TCTN3,HSPA5,Ciliated,1.0,1.0,265,529,,
TCTN3,HYOU1,Ciliated,1.0,1.0,93,183,,
TCTN3,IDH3B,Ciliated,0.99,0.99,3,6,,
TCTN3,IKBIP,Ciliated,1.0,1.0,23,41,,
TCTN3,ILVBL,Ciliated,1.0,1.0,5,10,,
TCTN3,ITGB1,Ciliated,0.99,1.0,4,7,,
TCTN3,JAGN1,Ciliated,1.0,1.0,5,9,,
TCTN3,EMC1,Ciliated,1.0,1.0,104,197,,
TCTN3,KRTCAP2,Ciliated,1.0,1.0,5,9,,
TCTN3,LBR,Ciliated,1.0,1.0,239,437,,
TCTN3,LCLAT1,Ciliated,1.0,1.0,5,9,,
TCTN3,LEMD3,Ciliated,0.98,1.0,15,26,,
TCTN3,LMAN1,Ciliated,1.0,1.0,127,220,,
TCTN3,LMF2,Ciliated,1.0,1.0,29,56,,
TCTN3,LOC100129118,Ciliated,1.0,1.0,27,50,,
TCTN3,LOC100507703,Ciliated,0.96,1.0,5,7,,
TCTN3,LPCAT3,Ciliated,1.0,1.0,8,14,,
TCTN3,LRRC59,Ciliated,1.0,1.0,32,54,,
TCTN3,MAGT1,Ciliated,1.0,1.0,72,134,,
TCTN3,MBOAT7,Ciliated,1.0,1.0,29,55,,
TCTN3,MFSD10,Ciliated,1.0,1.0,11,16,,
TCTN3,MGST1,Ciliated,0.96,0.99,3,5,,
TCTN3,MLEC,Ciliated,1.0,1.0,8,15,,
TCTN3,MMGT1,Ciliated,1.0,1.0,11,22,,
TCTN3,MOSPD2,Ciliated,1.0,1.0,6,12,,
TCTN3,NCLN,Ciliated,1.0,1.0,12,23,,
TCTN3,NDUFA5,Ciliated,0.96,1.0,4,6,,
TCTN3,NDUFA9,Ciliated,0.97,0.99,10,19,,
TCTN3,NDUFS1,Ciliated,1.0,1.0,11,21,,
TCTN3,NDUFS2,Ciliated,0.99,1.0,4,7,,
TCTN3,NDUFS3,Ciliated,1.0,1.0,7,13,,
TCTN3,NDUFS8,Ciliated,0.99,0.99,3,6,,
TCTN3,NDUFV2,Ciliated,0.99,1.0,4,7,,
TCTN3,NIPSNAP1,Ciliated,0.96,0.99,3,5,,
TCTN3,NSDHL,Ciliated,1.0,1.0,14,27,,
TCTN3,NUCB2,Ciliated,1.0,1.0,23,44,,
TCTN3,NUP205,Ciliated,1.0,1.0,7,12,,
TCTN3,NUS1,Ciliated,0.96,0.99,3,5,,
TCTN3,ORMDL2,Ciliated,1.0,1.0,18,33,,
TCTN3,ORMDL3,Ciliated,1.0,1.0,6,10,,
TCTN3,OSBPL8,Ciliated,1.0,1.0,23,42,,
TCTN3,P4HA1,Ciliated,0.96,1.0,5,7,,
TCTN3,P4HB,Ciliated,1.0,1.0,39,73,,
TCTN3,PDIA3,Ciliated,1.0,1.0,84,163,,
TCTN3,PDIA4,Ciliated,1.0,1.0,88,159,,
TCTN3,PDIA6,Ciliated,1.0,1.0,46,89,,
TCTN3,PGRMC1,Ciliated,1.0,1.0,66,119,,
TCTN3,PGRMC2,Ciliated,1.0,1.0,382,734,,
TCTN3,PIGK,Ciliated,1.0,1.0,10,20,,
TCTN3,PIGS,Ciliated,1.0,1.0,20,37,,
TCTN3,PIGT,Ciliated,1.0,1.0,23,42,,
TCTN3,PIGU,Ciliated,1.0,1.0,41,74,,
TCTN3,PLOD1,Ciliated,0.96,0.99,3,5,,
TCTN3,POLR2A,Ciliated,0.99,0.99,3,6,,
TCTN3,POR,Ciliated,1.0,1.0,32,50,,
TCTN3,PPIB,Ciliated,0.95,0.98,10,18,,
TCTN3,PRAF2,Ciliated,0.95,0.99,9,14,,
TCTN3,PREB,Ciliated,1.0,1.0,6,11,,
TCTN3,PRKCSH,Ciliated,1.0,1.0,11,22,,
TCTN3,PTDSS1,Ciliated,1.0,1.0,20,37,,
TCTN3,PTDSS2,Ciliated,1.0,1.0,9,14,,
TCTN3,HACD3,Ciliated,1.0,1.0,87,169,,
TCTN3,HACD2,Ciliated,0.97,1.0,10,16,,
TCTN3,PTPN1,Ciliated,1.0,1.0,29,51,,
TCTN3,RAB31,Ciliated,0.96,1.0,4,6,,
TCTN3,RAB7A,Ciliated,1.0,1.0,24,43,,
TCTN3,RABL3,Ciliated,1.0,1.0,7,11,,
TCTN3,RCN1,Ciliated,0.99,0.99,3,6,,
TCTN3,RCN2,Ciliated,1.0,1.0,6,10,,
TCTN3,REEP2,Ciliated,1.0,1.0,4,8,,
TCTN3,REEP4,Ciliated,1.0,1.0,4,8,,
TCTN3,REEP5,Ciliated,1.0,1.0,5,9,,
TCTN3,RER1,Ciliated,1.0,1.0,13,24,,
TCTN3,RFT1,Ciliated,1.0,1.0,16,30,,
TCTN3,RHBDD2,Ciliated,0.96,0.99,3,5,,
TCTN3,RPN1,Ciliated,1.0,1.0,251,482,,
TCTN3,RPN2,Ciliated,1.0,1.0,125,234,,
TCTN3,RTN3,Ciliated,0.94,0.99,12,22,,
TCTN3,SAMD8,Ciliated,1.0,1.0,6,11,,
TCTN3,SAR1A,Ciliated,0.84,0.91,7,13,,
TCTN3,SCAMP2,Ciliated,0.99,0.99,3,6,,
TCTN3,SCD,Ciliated,1.0,1.0,7,14,,
TCTN3,SCD5,Ciliated,1.0,1.0,5,9,,
TCTN3,SEC11A,Ciliated,1.0,1.0,23,42,,
TCTN3,SEC22B,Ciliated,1.0,1.0,71,133,,
TCTN3,SEC63,Ciliated,1.0,1.0,14,25,,
TCTN3,SENP3,Ciliated,1.0,1.0,5,9,,
TCTN3,SEP15,Ciliated,0.93,0.93,2,4,,
TCTN3,POMK,Ciliated,0.99,0.99,3,6,,
TCTN3,SGPL1,Ciliated,1.0,1.0,12,23,,
TCTN3,SLC11A2,Ciliated,0.96,1.0,4,6,,
TCTN3,SLC12A2,Ciliated,1.0,1.0,22,43,,
TCTN3,SLC1A3,Ciliated,0.96,1.0,6,8,,
TCTN3,SLC25A17,Ciliated,1.0,1.0,5,10,,
TCTN3,SLC30A5,Ciliated,1.0,1.0,6,11,,
TCTN3,SLC30A6,Ciliated,1.0,1.0,5,9,,
TCTN3,SLC30A7,Ciliated,0.96,0.99,3,5,,
TCTN3,SLC33A1,Ciliated,1.0,1.0,20,38,,
TCTN3,SLC35B4,Ciliated,0.96,0.99,3,5,,
TCTN3,SLC37A4,Ciliated,0.99,0.99,3,6,,
TCTN3,SLC38A2,Ciliated,0.93,0.93,2,4,,
TCTN3,SLC38A9,Ciliated,1.0,1.0,6,10,,
TCTN3,SLC39A10,Ciliated,1.0,1.0,12,18,,
TCTN3,SLC39A7,Ciliated,1.0,1.0,6,10,,
TCTN3,SLC6A8,Ciliated,1.0,1.0,9,17,,
TCTN3,SLC9A1,Ciliated,1.0,1.0,9,14,,
TCTN3,SMPD4,Ciliated,1.0,1.0,12,20,,
TCTN3,SOAT1,Ciliated,1.0,1.0,53,103,,
TCTN3,SPCS1,Ciliated,1.0,1.0,11,21,,
TCTN3,SPCS2,Ciliated,1.0,1.0,18,34,,
TCTN3,SPCS3,Ciliated,1.0,1.0,12,23,,
TCTN3,SRPR,Ciliated,1.0,1.0,56,98,,
TCTN3,SRPRB,Ciliated,0.99,1.0,17,32,,
TCTN3,SRSF2,Ciliated,1.0,1.0,6,10,,
TCTN3,SSR1,Ciliated,1.0,1.0,4,8,,
TCTN3,SSR3,Ciliated,0.99,1.0,4,7,,
TCTN3,STIM1,Ciliated,1.0,1.0,14,27,,
TCTN3,STT3B,Ciliated,1.0,1.0,212,416,,
TCTN3,SUN1,Ciliated,1.0,1.0,8,13,,
TCTN3,SUN2,Ciliated,0.93,0.93,2,4,,
TCTN3,SURF4,Ciliated,1.0,1.0,32,61,,
TCTN3,TAP1,Ciliated,1.0,1.0,10,20,,
TCTN3,TAP2,Ciliated,1.0,1.0,8,15,,
TCTN3,TAPT1,Ciliated,1.0,1.0,8,15,,
TCTN3,TFRC,Ciliated,0.99,1.0,4,7,,
TCTN3,TLCD1,Ciliated,1.0,1.0,12,21,,
TCTN3,TLCD2,Ciliated,1.0,1.0,5,9,,
TCTN3,TM9SF2,Ciliated,1.0,1.0,6,11,,
TCTN3,TM9SF3,Ciliated,0.9,0.99,8,12,,
TCTN3,TMCO1,Ciliated,1.0,1.0,30,60,,
TCTN3,TMED2,Ciliated,0.93,0.93,2,4,,
TCTN3,TMED9,Ciliated,1.0,1.0,7,13,,
TCTN3,EMC3,Ciliated,1.0,1.0,40,78,,
TCTN3,TMEM120B,Ciliated,1.0,1.0,5,9,,
TCTN3,TMEM184C,Ciliated,0.93,0.93,2,4,,
TCTN3,TMEM189-UBE2V1,Ciliated,1.0,1.0,4,8,,
TCTN3,TMEM199,Ciliated,1.0,1.0,33,60,,
TCTN3,TMEM209,Ciliated,1.0,1.0,14,25,,
TCTN3,TMEM214,Ciliated,1.0,1.0,8,13,,
TCTN3,TMEM245,Ciliated,0.99,0.99,3,6,,
TCTN3,TMEM33,Ciliated,1.0,1.0,14,26,,
TCTN3,TMEM38B,Ciliated,1.0,1.0,30,59,,
TCTN3,TMEM41A,Ciliated,0.99,1.0,5,8,,
TCTN3,TMEM41B,Ciliated,0.96,1.0,4,6,,
TCTN3,TMEM43,Ciliated,1.0,1.0,30,52,,
TCTN3,NDC1,Ciliated,1.0,1.0,35,63,,
TCTN3,EMC4,Ciliated,1.0,1.0,5,10,,
TCTN3,EMC6,Ciliated,1.0,1.0,4,8,,
TCTN3,TMPO,Ciliated,1.0,1.0,1680,3214,,
TCTN3,TMTC3,Ciliated,1.0,1.0,7,12,,
TCTN3,TMX1,Ciliated,1.0,1.0,25,41,,
TCTN3,TMX3,Ciliated,1.0,1.0,14,28,,
TCTN3,TOR1AIP1,Ciliated,1.0,1.0,41,78,,
TCTN3,TOR1AIP2,Ciliated,1.0,1.0,12,21,,
TCTN3,TP53I11,Ciliated,0.99,0.99,3,6,,
TCTN3,TRAM1,Ciliated,0.96,1.0,4,6,,
TCTN3,TRIM13,Ciliated,0.99,1.0,6,9,,
TCTN3,TRPM7,Ciliated,1.0,1.0,9,13,,
TCTN3,EMC2,Ciliated,1.0,1.0,29,55,,
TCTN3,TXNDC5,Ciliated,1.0,1.0,10,19,,
TCTN3,UBE2J1,Ciliated,1.0,1.0,12,23,,
TCTN3,UBXN4,Ciliated,1.0,1.0,27,53,,
TCTN3,UFL1,Ciliated,0.93,0.93,2,4,,
TCTN3,UGGT1,Ciliated,1.0,1.0,47,93,,
TCTN3,UGT8,Ciliated,0.93,0.93,2,4,,
TCTN3,UNC93B1,Ciliated,1.0,1.0,8,12,,
TCTN3,VANGL1,Ciliated,1.0,1.0,7,11,,
TCTN3,VEZT,Ciliated,1.0,1.0,40,80,,
TCTN3,VKORC1L1,Ciliated,1.0,1.0,19,35,,
TCTN3,VMA21,Ciliated,1.0,1.0,19,38,,
TCTN3,VMP1,Ciliated,1.0,1.0,6,11,,
TCTN3,VRK2,Ciliated,1.0,1.0,20,38,,
TCTN3,WFS1,Ciliated,1.0,1.0,9,14,,
TCTN3,WLS,Ciliated,1.0,1.0,26,52,,
TCTN3,YIF1A,Ciliated,1.0,1.0,18,31,,
TCTN3,YIF1B,Ciliated,1.0,1.0,6,11,,
TCTN3,YKT6,Ciliated,1.0,1.0,57,92,,
TCTN3,ZMPSTE24,Ciliated,1.0,1.0,8,15,,
CC2D2A,AHI1,Ciliated,1.0,1.0,5,9,,
CC2D2A,ASCC2,Ciliated,0.96,1.0,5,7,,
CC2D2A,ASCC3,Ciliated,1.0,1.0,20,33,,
CC2D2A,CEP131,Ciliated,1.0,1.0,6,11,,
CC2D2A,B9D1,Ciliated,1.0,1.0,12,20,,
CC2D2A,B9D2,Ciliated,0.99,1.0,11,14,,
CC2D2A,DVL3,Ciliated,1.0,1.0,50,96,,
CC2D2A,ECH1,Ciliated,0.96,1.0,4,6,,
CC2D2A,GPATCH1,Ciliated,0.83,1.0,14,24,,
CC2D2A,HAUS8,Ciliated,0.96,0.99,3,5,,
CC2D2A,LMNA,Ciliated,1.0,1.0,22,41,,
CC2D2A,MB21D2,Ciliated,1.0,1.0,6,11,,
CC2D2A,MKS1,Ciliated,0.99,1.0,4,7,,
CC2D2A,SNU13,Ciliated,1.0,1.0,5,9,,
CC2D2A,NOLC1,Ciliated,1.0,1.0,74,137,,
CC2D2A,NOP2,Ciliated,1.0,1.0,19,32,,
CC2D2A,OFD1,Ciliated,0.99,0.99,3,6,,
CC2D2A,RPF2,Ciliated,1.0,1.0,6,10,,
CC2D2A,SRP72,Ciliated,1.0,1.0,5,10,,
CC2D2A,SRP9,Ciliated,1.0,1.0,7,13,,
CC2D2A,STAMBPL1,Ciliated,0.96,1.0,6,8,,
CC2D2A,STAU1,Ciliated,1.0,1.0,17,29,,
CC2D2A,TCTN3,Ciliated,1.0,1.0,5,9,,
CC2D2A,TDRD3,Ciliated,0.99,1.0,4,7,,
CC2D2A,TRIM26,Ciliated,1.0,1.0,4,8,,
CC2D2A,UNC45A,Ciliated,1.0,1.0,5,10,,
CC2D2A,WDR55,Ciliated,1.0,1.0,9,15,,
CC2D2A,WDR83,Ciliated,0.96,1.0,4,6,,
CC2D2A,XRN1,Ciliated,1.0,1.0,58,106,,
CC2D2A,YTHDC2,Ciliated,0.98,0.99,14,27,,
CC2D2A,YWHAH,Ciliated,1.0,1.0,12,23,,
CC2D2A,ZC3H15,Ciliated,0.99,1.0,11,20,,
CEP170,AGFG1,Ciliated,1.0,1.0,14,27,,
CEP170,ARHGEF2,Ciliated,1.0,1.0,10,18,,
CEP170,ASCC3,Ciliated,0.89,0.97,7,11,,
CEP170,CEP131,Ciliated,0.96,0.99,3,5,,
CEP170,CAMSAP1,Ciliated,0.98,1.0,14,21,,
CEP170,CBL,Ciliated,0.96,1.0,4,6,,
CEP170,CC2D1A,Ciliated,1.0,1.0,5,10,,
CEP170,CCNB1,Ciliated,0.93,0.93,2,4,,
CEP170,CKAP2,Ciliated,1.0,1.0,48,88,,
CEP170,CRKL,Ciliated,1.0,1.0,258,468,,
CEP170,CSNK1A1,Ciliated,1.0,1.0,31,58,,
CEP170,DCLK1,Ciliated,1.0,1.0,6,11,,
CEP170,DCTN1,Ciliated,1.0,1.0,33,50,,
CEP170,FAM83D,Ciliated,0.99,1.0,4,7,,
CEP170,HAUS3,Ciliated,0.88,0.95,6,10,,
CEP170,HAUS8,Ciliated,0.96,1.0,4,6,,
CEP170,HSPA1B,Ciliated,1.0,1.0,516,950,,
CEP170,IFT74,Ciliated,1.0,1.0,8,14,,
CEP170,CEP170B,Ciliated,1.0,1.0,153,303,,
CEP170,KIF2A,Ciliated,1.0,1.0,122,240,,
CEP170,KIF2C,Ciliated,1.0,1.0,161,298,,
CEP170,KLHL9,Ciliated,0.96,1.0,11,13,,
CEP170,NCK1,Ciliated,0.96,1.0,20,36,,
CEP170,PCM1,Ciliated,1.0,1.0,23,45,,
CEP170,SHC1,Ciliated,0.96,1.0,5,7,,
CEP170,TRIP6,Ciliated,0.96,0.99,3,5,,
CEP170,TTK,Ciliated,0.99,1.0,10,18,,
CEP170,UNC45A,Ciliated,1.0,1.0,7,12,,
CEP170,WDR62,Ciliated,1.0,1.0,90,156,,
CEP170,YWHAH,Ciliated,1.0,1.0,24,38,,
KIAA0753,CEP131,Ciliated,1.0,1.0,183,277,,
KIAA0753,BAG2,Ciliated,0.88,1.0,15,26,,
KIAA0753,CCDC138,Ciliated,1.0,1.0,69,93,,
KIAA0753,CCDC77,Ciliated,1.0,1.0,8,15,,
KIAA0753,CEP120,Ciliated,1.0,1.0,50,91,,
KIAA0753,CEP170,Ciliated,1.0,1.0,81,125,,
KIAA0753,CEP350,Ciliated,1.0,1.0,20,26,,
KIAA0753,CEP55,Ciliated,1.0,1.0,64,98,,
KIAA0753,CEP72,Ciliated,0.96,1.0,5,7,,
KIAA0753,CKAP2,Ciliated,1.0,1.0,50,84,,
KIAA0753,DVL1,Ciliated,1.0,1.0,11,20,,
KIAA0753,ECH1,Ciliated,1.0,1.0,17,25,,
KIAA0753,FOPNL,Ciliated,1.0,1.0,48,61,,
KIAA0753,HAUS2,Ciliated,0.85,0.9,5,9,,
KIAA0753,HAUS6,Ciliated,1.0,1.0,52,72,,
KIAA0753,HAUS8,Ciliated,1.0,1.0,11,17,,
KIAA0753,LRRC49,Ciliated,1.0,1.0,52,79,,
KIAA0753,MAP7,Ciliated,0.96,1.0,6,8,,
KIAA0753,MAP7D1,Ciliated,0.96,0.99,3,5,,
KIAA0753,MAP7D3,Ciliated,1.0,1.0,81,143,,
KIAA0753,MKL1,Ciliated,1.0,1.0,11,16,,
KIAA0753,OFD1,Ciliated,1.0,1.0,230,412,,
KIAA0753,PCM1,Ciliated,1.0,1.0,361,591,,
KIAA0753,PIBF1,Ciliated,1.0,1.0,117,213,,
KIAA0753,PLEKHA5,Ciliated,1.0,1.0,7,11,,
KIAA0753,SSX2IP,Ciliated,1.0,1.0,53,93,,
KIAA0753,TPGS1,Ciliated,1.0,1.0,79,113,,
KIAA0753,TBC1D31,Ciliated,1.0,1.0,21,29,,
KIAA0753,WRAP73,Ciliated,0.96,1.0,24,26,,
CEP162,CEP131,Ciliated,1.0,1.0,65,122,,
CEP162,CC2D1A,Ciliated,0.99,1.0,18,21,,
CEP162,CCDC138,Ciliated,1.0,1.0,18,32,,
CEP162,CCP110,Ciliated,0.96,1.0,8,10,,
CEP162,CEP120,Ciliated,1.0,1.0,16,24,,
CEP162,CEP170,Ciliated,1.0,1.0,50,99,,
CEP162,CEP55,Ciliated,0.86,1.0,18,25,,
CEP162,CEP89,Ciliated,0.96,0.99,3,5,,
CEP162,CKAP2,Ciliated,0.91,0.98,9,16,,
CEP162,CSPP1,Ciliated,0.96,0.99,3,5,,
CEP162,HAUS1,Ciliated,1.0,1.0,15,19,,
CEP162,HAUS3,Ciliated,1.0,1.0,20,30,,
